StoreID,ITEMCODE,SALESDATE,Vendas Unidades,PVP
ST1164,IT0451,20181130,21,13.98 €
ST1164,IT0451,20181231,102,13.98 €
ST1164,IT0451,20190131,24,13.98 €
ST1164,IT0451,20191130,3,13.98 €
ST1164,IT0451,20191231,120,13.98 €
ST1164,IT0440,20180131,279,1.61 €
ST1164,IT0440,20180228,318,1.61 €
ST1164,IT0440,20180331,288,1.61 €
ST1164,IT0440,20180430,585,1.61 €
ST1164,IT0440,20180531,852,1.61 €
ST1164,IT0440,20180630,"1,122.00",1.61 €
ST1164,IT0440,20180731,"1,581.00",1.61 €
ST1164,IT0440,20180831,"1,587.00",1.61 €
ST1164,IT0440,20180930,927,1.61 €
ST1164,IT0440,20181031,963,1.61 €
ST1164,IT0440,20181130,522,1.61 €
ST1164,IT0440,20181231,402,1.61 €
ST1164,IT0440,20190131,318,1.61 €
ST1164,IT0440,20190228,261,1.61 €
ST1164,IT0440,20190331,351,1.61 €
ST1164,IT0440,20190430,561,1.61 €
ST1164,IT0440,20190531,399,1.61 €
ST1164,IT0440,20190630,864,1.61 €
ST1164,IT0440,20190731,"1,344.00",1.61 €
ST1164,IT0440,20190831,"1,254.00",1.61 €
ST1164,IT0440,20190930,786,1.61 €
ST1164,IT0440,20191031,"1,059.00",1.61 €
ST1164,IT0440,20191130,360,1.61 €
ST1164,IT0440,20191231,306,1.61 €
ST1164,IT0442,20180131,66,4.24 €
ST1164,IT0442,20180228,78,4.24 €
ST1164,IT0442,20180331,135,4.24 €
ST1164,IT0442,20180430,123,4.24 €
ST1164,IT0442,20180531,132,4.24 €
ST1164,IT0442,20180630,180,4.24 €
ST1164,IT0442,20180731,207,4.24 €
ST1164,IT0442,20180831,261,4.24 €
ST1164,IT0442,20180930,132,4.24 €
ST1164,IT0442,20181031,168,4.24 €
ST1164,IT0442,20181130,84,4.24 €
ST1164,IT0442,20181231,87,4.24 €
ST1164,IT0442,20190131,102,4.24 €
ST1164,IT0442,20190228,117,4.24 €
ST1164,IT0442,20190331,72,4.24 €
ST1164,IT0442,20190430,108,4.24 €
ST1164,IT0442,20190531,30,4.27 €
ST1164,IT0442,20190630,171,4.33 €
ST1164,IT0442,20190731,291,4.33 €
ST1164,IT0442,20190831,288,4.33 €
ST1164,IT0442,20190930,132,4.38 €
ST1164,IT0442,20191031,183,4.38 €
ST1164,IT0442,20191130,159,4.38 €
ST1164,IT0442,20191231,99,4.38 €
ST1164,IT0443,20180131,33,4.38 €
ST1164,IT0443,20180228,15,4.38 €
ST1164,IT0443,20180331,21,4.38 €
ST1164,IT0443,20180430,63,4.38 €
ST1164,IT0443,20180531,66,4.38 €
ST1164,IT0443,20180630,66,4.38 €
ST1164,IT0443,20180731,129,4.38 €
ST1164,IT0443,20180831,72,4.38 €
ST1164,IT0443,20180930,66,4.38 €
ST1164,IT0443,20181031,51,4.38 €
ST1164,IT0443,20181130,24,4.38 €
ST1164,IT0443,20181231,27,4.38 €
ST1164,IT0443,20190131,36,4.38 €
ST1164,IT0443,20190228,27,4.38 €
ST1164,IT0443,20190331,36,4.38 €
ST1164,IT0443,20190531,51,4.38 €
ST1164,IT0443,20190630,48,4.38 €
ST1164,IT0443,20190731,132,4.38 €
ST1164,IT0443,20190831,135,4.38 €
ST1164,IT0443,20190930,48,4.38 €
ST1164,IT0443,20191031,54,4.38 €
ST1164,IT0443,20191130,30,4.38 €
ST1164,IT0443,20191231,9,4.38 €
ST1164,IT0444,20180131,39,4.20 €
ST1164,IT0444,20180228,87,4.20 €
ST1164,IT0444,20180331,72,4.20 €
ST1164,IT0444,20180430,48,4.20 €
ST1164,IT0444,20180531,42,4.20 €
ST1164,IT0444,20180630,66,4.20 €
ST1164,IT0444,20180731,102,4.20 €
ST1164,IT0444,20180831,57,4.20 €
ST1164,IT0444,20180930,66,4.20 €
ST1164,IT0444,20181031,78,4.20 €
ST1164,IT0444,20181130,33,4.20 €
ST1164,IT0444,20181231,45,4.20 €
ST1164,IT0444,20190131,66,4.20 €
ST1164,IT0444,20190228,54,4.38 €
ST1164,IT0444,20190331,33,4.38 €
ST1164,IT0444,20190430,72,4.38 €
ST1164,IT0444,20190531,78,4.38 €
ST1164,IT0444,20190630,63,4.38 €
ST1164,IT0444,20190731,72,4.38 €
ST1164,IT0444,20190831,81,4.38 €
ST1164,IT0444,20190930,48,4.38 €
ST1164,IT0444,20191031,75,4.38 €
ST1164,IT0444,20191130,90,4.38 €
ST1164,IT0444,20191231,93,4.38 €
ST1164,IT0435,20180131,21,7.98 €
ST1164,IT0435,20180228,42,7.98 €
ST1164,IT0435,20180331,33,7.98 €
ST1164,IT0435,20180430,57,7.98 €
ST1164,IT0435,20180531,39,7.98 €
ST1164,IT0435,20180630,42,7.98 €
ST1164,IT0435,20180731,81,7.98 €
ST1164,IT0435,20180831,63,7.98 €
ST1164,IT0435,20180930,27,7.98 €
ST1164,IT0435,20181031,51,7.98 €
ST1164,IT0435,20181130,24,7.98 €
ST1164,IT0435,20181231,27,7.98 €
ST1164,IT0435,20190131,6,7.98 €
ST1164,IT0435,20190228,9,7.98 €
ST1164,IT0435,20190331,3,7.98 €
ST1164,IT0435,20190430,24,7.98 €
ST1164,IT0435,20190531,18,7.98 €
ST1164,IT0435,20190731,9,7.98 €
ST1164,IT0810,20181231,18,11.98 €
ST1164,IT0810,20190131,3,11.98 €
ST1164,IT0810,20190331,15,11.98 €
ST1164,IT0810,20191130,3,9.98 €
ST1164,IT0810,20191231,15,11.18 €
ST1164,IT0811,20181130,15,15.98 €
ST1164,IT0811,20181231,21,14.27 €
ST1164,IT0811,20190131,21,11.98 €
ST1164,IT0811,20190228,24,11.98 €
ST1164,IT0811,20190331,15,11.98 €
ST1164,IT0811,20191130,3,15.98 €
ST1164,IT0811,20191231,15,15.98 €
ST1164,IT0812,20181130,3,29.98 €
ST1164,IT0812,20181231,24,29.98 €
ST1164,IT0812,20190131,3,29.98 €
ST1164,IT0812,20190228,6,29.98 €
ST1164,IT0812,20191231,6,29.98 €
ST1164,IT0325,20180331,12,9.98 €
ST1164,IT0325,20180430,24,9.98 €
ST1164,IT0325,20181130,12,9.98 €
ST1164,IT0325,20181231,18,9.98 €
ST1164,IT0325,20190131,6,9.98 €
ST1164,IT0325,20191130,27,9.98 €
ST1164,IT0325,20191231,45,9.98 €
ST1164,IT0326,20180331,9,9.98 €
ST1164,IT0326,20180430,24,9.98 €
ST1164,IT0326,20180531,3,9.98 €
ST1164,IT0326,20181130,33,9.98 €
ST1164,IT0326,20181231,3,9.98 €
ST1164,IT0326,20191130,18,9.98 €
ST1164,IT0326,20191231,54,9.98 €
ST1164,IT0304,20190228,45,9.58 €
ST1164,IT0304,20190331,93,5.70 €
ST1164,IT0304,20190430,99,7.40 €
ST1164,IT0304,20190531,120,7.18 €
ST1164,IT0304,20190630,123,7.18 €
ST1164,IT0304,20190731,51,7.18 €
ST1164,IT0304,20190831,156,7.18 €
ST1164,IT0304,20190930,39,7.18 €
ST1164,IT0304,20191031,141,7.18 €
ST1164,IT0304,20191130,21,7.18 €
ST1164,IT0304,20191231,33,7.18 €
ST1164,IT0305,20190228,66,9.58 €
ST1164,IT0305,20190331,72,4.32 €
ST1164,IT0305,20190430,51,9.58 €
ST1164,IT0305,20190531,18,7.18 €
ST1164,IT0305,20190630,90,7.18 €
ST1164,IT0305,20190731,81,7.18 €
ST1164,IT0305,20190831,84,7.18 €
ST1164,IT0305,20190930,111,7.18 €
ST1164,IT0305,20191031,69,7.18 €
ST1164,IT0305,20191130,54,7.18 €
ST1164,IT0305,20191231,36,7.18 €
ST1164,IT0306,20190228,33,9.58 €
ST1164,IT0306,20190331,72,5.32 €
ST1164,IT0306,20190430,42,9.58 €
ST1164,IT0306,20190531,36,9.58 €
ST1164,IT0306,20190630,81,9.58 €
ST1164,IT0306,20190731,51,9.58 €
ST1164,IT0306,20190831,33,9.58 €
ST1164,IT0306,20190930,66,9.58 €
ST1164,IT0306,20191031,30,9.58 €
ST1164,IT0306,20191130,18,9.58 €
ST1164,IT0306,20191231,18,9.58 €
ST1164,IT0307,20190331,33,4.24 €
ST1164,IT0307,20190430,48,8.37 €
ST1164,IT0307,20190531,18,7.18 €
ST1164,IT0307,20190731,117,7.18 €
ST1164,IT0307,20190831,162,7.18 €
ST1164,IT0307,20190930,6,7.18 €
ST1164,IT0308,20190331,12,10.98 €
ST1164,IT0308,20190430,48,7.42 €
ST1164,IT0308,20190531,30,7.18 €
ST1164,IT0348,20181130,24,3.58 €
ST1164,IT0348,20181231,174,3.58 €
ST1164,IT0348,20190131,9,3.58 €
ST1164,IT0348,20190228,6,3.58 €
ST1164,IT0348,20190331,3,3.58 €
ST1164,IT0349,20180131,6,13.98 €
ST1164,IT0349,20180228,24,13.98 €
ST1164,IT0349,20181130,12,13.98 €
ST1164,IT0349,20181231,171,8.21 €
ST1164,IT0349,20190131,27,13.98 €
ST1164,IT0349,20190228,42,13.98 €
ST1164,IT0352,20180131,9,5.98 €
ST1164,IT0352,20180228,60,5.76 €
ST1164,IT0352,20180531,24,5.98 €
ST1164,IT0352,20180630,21,5.98 €
ST1164,IT0352,20180731,9,5.98 €
ST1164,IT0352,20181130,33,5.98 €
ST1164,IT0352,20181231,117,4.70 €
ST1164,IT0352,20190131,18,5.98 €
ST1164,IT0352,20190228,84,5.01 €
ST1164,IT0352,20190331,27,5.98 €
ST1164,IT0352,20190430,12,5.98 €
ST1164,IT0352,20190531,9,5.98 €
ST1164,IT0352,20190630,24,5.98 €
ST1164,IT0352,20190731,63,5.98 €
ST1164,IT0353,20180131,6,5.98 €
ST1164,IT0353,20180228,12,5.98 €
ST1164,IT0353,20181130,6,5.98 €
ST1164,IT0353,20181231,84,4.91 €
ST1164,IT0845,20191031,3,5.98 €
ST1164,IT0845,20191130,45,5.98 €
ST1164,IT0845,20191231,108,5.27 €
ST1164,IT0854,20191130,12,5.98 €
ST1164,IT0854,20191231,81,5.04 €
ST1164,IT0866,20191130,27,3.58 €
ST1164,IT0866,20191231,162,3.58 €
ST1164,IT0867,20191231,72,13.69 €
ST1165,IT0440,20180331,66,1.61 €
ST1165,IT0440,20181130,48,1.61 €
ST1165,IT0440,20181231,75,1.61 €
ST1165,IT0440,20190131,18,1.61 €
ST1165,IT0442,20180131,90,4.24 €
ST1165,IT0442,20180228,63,4.24 €
ST1165,IT0442,20180331,90,4.24 €
ST1165,IT0442,20180430,141,4.24 €
ST1165,IT0442,20180531,141,4.24 €
ST1165,IT0442,20180630,249,4.24 €
ST1165,IT0442,20180731,321,4.24 €
ST1165,IT0442,20180831,339,4.24 €
ST1165,IT0442,20180930,267,4.24 €
ST1165,IT0442,20181031,174,4.24 €
ST1165,IT0442,20181130,90,4.24 €
ST1165,IT0442,20181231,144,4.24 €
ST1165,IT0442,20190131,63,4.24 €
ST1165,IT0442,20190228,54,4.24 €
ST1165,IT0442,20190331,84,4.26 €
ST1165,IT0442,20190430,165,4.24 €
ST1165,IT0442,20190531,117,4.33 €
ST1165,IT0442,20190630,222,4.33 €
ST1165,IT0442,20190731,372,4.33 €
ST1165,IT0442,20190831,282,5.24 €
ST1165,IT0442,20190930,183,4.73 €
ST1165,IT0442,20191031,147,4.38 €
ST1165,IT0442,20191130,111,4.38 €
ST1165,IT0442,20191231,93,4.38 €
ST1165,IT0443,20180131,18,4.38 €
ST1165,IT0443,20180228,24,4.38 €
ST1165,IT0443,20180331,21,4.38 €
ST1165,IT0443,20180430,24,4.38 €
ST1165,IT0443,20180531,90,4.38 €
ST1165,IT0443,20180630,84,4.38 €
ST1165,IT0443,20180731,111,4.38 €
ST1165,IT0443,20180831,72,4.38 €
ST1165,IT0443,20180930,90,4.38 €
ST1165,IT0443,20181031,72,4.38 €
ST1165,IT0443,20181130,33,4.38 €
ST1165,IT0443,20181231,24,4.38 €
ST1165,IT0443,20190131,15,4.38 €
ST1165,IT0443,20190228,15,4.38 €
ST1165,IT0443,20190331,45,4.38 €
ST1165,IT0443,20190430,36,4.38 €
ST1165,IT0443,20190531,45,4.38 €
ST1165,IT0443,20190630,48,4.38 €
ST1165,IT0443,20190731,120,4.38 €
ST1165,IT0443,20190831,81,5.51 €
ST1165,IT0443,20190930,45,5.88 €
ST1165,IT0443,20191031,48,4.38 €
ST1165,IT0443,20191130,12,4.38 €
ST1165,IT0443,20191231,21,4.38 €
ST1165,IT0444,20180131,18,4.20 €
ST1165,IT0444,20180228,45,4.20 €
ST1165,IT0444,20180331,30,4.20 €
ST1165,IT0444,20180430,45,4.20 €
ST1165,IT0444,20180531,51,4.20 €
ST1165,IT0444,20180630,78,4.20 €
ST1165,IT0444,20180731,66,4.20 €
ST1165,IT0444,20180831,63,4.20 €
ST1165,IT0444,20180930,57,4.20 €
ST1165,IT0444,20181031,57,4.29 €
ST1165,IT0444,20181130,27,4.38 €
ST1165,IT0444,20181231,18,4.38 €
ST1165,IT0444,20190131,12,4.29 €
ST1165,IT0444,20190228,18,4.38 €
ST1165,IT0444,20190331,45,4.38 €
ST1165,IT0444,20190430,63,4.38 €
ST1165,IT0444,20190531,12,4.38 €
ST1165,IT0444,20190630,57,4.38 €
ST1165,IT0444,20190731,72,4.38 €
ST1165,IT0444,20190831,57,5.14 €
ST1165,IT0444,20190930,60,5.98 €
ST1165,IT0444,20191031,36,4.38 €
ST1165,IT0444,20191130,33,4.38 €
ST1165,IT0444,20191231,30,4.38 €
ST1165,IT0435,20180731,21,7.98 €
ST1165,IT0435,20180831,42,7.98 €
ST1165,IT0435,20180930,39,7.98 €
ST1165,IT0435,20181031,15,7.98 €
ST1165,IT0435,20181130,18,7.98 €
ST1165,IT0435,20181231,15,7.98 €
ST1165,IT0435,20190228,9,7.98 €
ST1165,IT0435,20190331,3,7.98 €
ST1165,IT0349,20181231,36,6.98 €
ST1165,IT0352,20180228,45,5.28 €
ST1165,IT0352,20180331,15,5.98 €
ST1165,IT0352,20181231,60,4.08 €
ST1165,IT0353,20181231,60,3.98 €
ST1165,IT0845,20191231,90,4.65 €
ST1165,IT0854,20191231,30,4.38 €
ST1165,IT0867,20191231,36,6.98 €
ST1075,IT0451,20181130,12,13.98 €
ST1075,IT0451,20181231,12,13.98 €
ST1075,IT0451,20191130,15,13.98 €
ST1075,IT0451,20191231,15,13.98 €
ST1075,IT0440,20180131,123,1.61 €
ST1075,IT0440,20180228,165,1.61 €
ST1075,IT0440,20180331,162,1.61 €
ST1075,IT0440,20180430,45,1.61 €
ST1075,IT0440,20180531,108,1.61 €
ST1075,IT0440,20180630,57,1.61 €
ST1075,IT0440,20180731,468,1.61 €
ST1075,IT0440,20180831,240,1.61 €
ST1075,IT0440,20180930,81,1.61 €
ST1075,IT0440,20181031,273,1.61 €
ST1075,IT0440,20181130,141,1.61 €
ST1075,IT0440,20181231,159,1.61 €
ST1075,IT0440,20190131,117,1.61 €
ST1075,IT0440,20190228,105,1.61 €
ST1075,IT0440,20190331,114,1.61 €
ST1075,IT0440,20190430,75,1.61 €
ST1075,IT0440,20190630,267,1.61 €
ST1075,IT0440,20190731,357,1.61 €
ST1075,IT0440,20190831,399,1.61 €
ST1075,IT0440,20190930,162,1.61 €
ST1075,IT0440,20191031,327,1.61 €
ST1075,IT0440,20191130,246,1.61 €
ST1075,IT0440,20191231,132,1.61 €
ST1075,IT0442,20180131,132,4.24 €
ST1075,IT0442,20180228,96,4.24 €
ST1075,IT0442,20180331,147,4.24 €
ST1075,IT0442,20180430,180,4.24 €
ST1075,IT0442,20180531,276,4.24 €
ST1075,IT0442,20180630,303,4.24 €
ST1075,IT0442,20180731,381,4.24 €
ST1075,IT0442,20180831,426,4.24 €
ST1075,IT0442,20180930,267,4.24 €
ST1075,IT0442,20181031,216,4.24 €
ST1075,IT0442,20181130,99,4.24 €
ST1075,IT0442,20181231,159,4.24 €
ST1075,IT0442,20190131,153,4.24 €
ST1075,IT0442,20190228,150,4.24 €
ST1075,IT0442,20190331,141,4.24 €
ST1075,IT0442,20190430,150,4.24 €
ST1075,IT0442,20190531,42,4.28 €
ST1075,IT0442,20190630,225,4.33 €
ST1075,IT0442,20190731,423,4.33 €
ST1075,IT0442,20190831,477,4.33 €
ST1075,IT0442,20190930,348,4.36 €
ST1075,IT0442,20191031,360,4.38 €
ST1075,IT0442,20191130,156,4.38 €
ST1075,IT0442,20191231,207,4.38 €
ST1075,IT0443,20180131,6,4.38 €
ST1075,IT0443,20180228,9,4.38 €
ST1075,IT0443,20180331,27,4.38 €
ST1075,IT0443,20180430,24,4.38 €
ST1075,IT0443,20180531,24,4.38 €
ST1075,IT0443,20180630,48,4.38 €
ST1075,IT0443,20180731,57,4.38 €
ST1075,IT0443,20180831,57,4.38 €
ST1075,IT0443,20180930,42,4.38 €
ST1075,IT0443,20181031,69,4.38 €
ST1075,IT0443,20181130,60,4.38 €
ST1075,IT0443,20181231,36,4.38 €
ST1075,IT0443,20190131,57,4.38 €
ST1075,IT0443,20190228,42,4.38 €
ST1075,IT0443,20190331,30,4.38 €
ST1075,IT0443,20190430,21,4.38 €
ST1075,IT0443,20190531,9,4.38 €
ST1075,IT0443,20190630,21,4.38 €
ST1075,IT0443,20190731,93,4.38 €
ST1075,IT0443,20190831,93,4.38 €
ST1075,IT0443,20190930,84,4.38 €
ST1075,IT0443,20191031,81,4.38 €
ST1075,IT0443,20191130,42,4.38 €
ST1075,IT0443,20191231,48,4.38 €
ST1075,IT0444,20180131,33,4.20 €
ST1075,IT0444,20180228,45,4.20 €
ST1075,IT0444,20180331,57,4.20 €
ST1075,IT0444,20180430,54,4.20 €
ST1075,IT0444,20180531,51,4.20 €
ST1075,IT0444,20180630,69,4.20 €
ST1075,IT0444,20180731,90,4.20 €
ST1075,IT0444,20180831,123,4.20 €
ST1075,IT0444,20180930,69,4.20 €
ST1075,IT0444,20181031,108,4.20 €
ST1075,IT0444,20181130,63,4.20 €
ST1075,IT0444,20181231,27,4.20 €
ST1075,IT0444,20190131,33,4.20 €
ST1075,IT0444,20190228,42,4.38 €
ST1075,IT0444,20190331,69,4.38 €
ST1075,IT0444,20190430,48,4.38 €
ST1075,IT0444,20190531,18,4.38 €
ST1075,IT0444,20190630,57,4.38 €
ST1075,IT0444,20190731,69,4.38 €
ST1075,IT0444,20190831,75,4.38 €
ST1075,IT0444,20190930,57,4.38 €
ST1075,IT0444,20191031,84,4.38 €
ST1075,IT0444,20191130,54,4.38 €
ST1075,IT0444,20191231,75,4.38 €
ST1075,IT0810,20181231,9,11.98 €
ST1075,IT0810,20190228,3,11.98 €
ST1075,IT0810,20190331,3,11.98 €
ST1075,IT0810,20191130,3,9.98 €
ST1075,IT0810,20191231,9,9.98 €
ST1075,IT0811,20181130,6,15.98 €
ST1075,IT0811,20181231,3,15.98 €
ST1075,IT0811,20190228,3,15.98 €
ST1075,IT0811,20190331,6,15.98 €
ST1075,IT0812,20181130,3,29.98 €
ST1075,IT0812,20181231,3,29.98 €
ST1075,IT0812,20190228,3,15.98 €
ST1075,IT0812,20190331,6,15.98 €
ST1075,IT0325,20181231,9,9.98 €
ST1075,IT0325,20190131,6,9.98 €
ST1075,IT0325,20190228,3,9.98 €
ST1075,IT0325,20190331,3,9.98 €
ST1075,IT0325,20190430,15,9.98 €
ST1075,IT0325,20191130,9,9.98 €
ST1075,IT0325,20191231,21,9.98 €
ST1075,IT0326,20181130,6,9.98 €
ST1075,IT0326,20181231,15,9.98 €
ST1075,IT0326,20190131,6,6.98 €
ST1075,IT0326,20190228,3,6.98 €
ST1075,IT0326,20190430,3,6.98 €
ST1075,IT0304,20190228,21,7.98 €
ST1075,IT0304,20190331,15,8.94 €
ST1075,IT0304,20190430,15,9.18 €
ST1075,IT0304,20190531,27,9.18 €
ST1075,IT0304,20190630,36,9.18 €
ST1075,IT0304,20190731,132,9.18 €
ST1075,IT0304,20190831,162,9.18 €
ST1075,IT0304,20190930,72,9.18 €
ST1075,IT0304,20191031,75,8.22 €
ST1075,IT0304,20191130,33,7.18 €
ST1075,IT0304,20191231,33,7.18 €
ST1075,IT0305,20190228,27,7.18 €
ST1075,IT0305,20190331,33,7.73 €
ST1075,IT0305,20190430,18,9.18 €
ST1075,IT0305,20190630,30,9.18 €
ST1075,IT0305,20190731,60,9.18 €
ST1075,IT0305,20190831,90,9.18 €
ST1075,IT0305,20190930,42,9.18 €
ST1075,IT0305,20191031,60,9.18 €
ST1075,IT0305,20191130,33,9.18 €
ST1075,IT0305,20191231,24,8.68 €
ST1075,IT0306,20190228,60,7.18 €
ST1075,IT0306,20190331,57,7.71 €
ST1075,IT0306,20190430,39,9.18 €
ST1075,IT0306,20190531,18,9.18 €
ST1075,IT0306,20190630,27,9.18 €
ST1075,IT0306,20190731,48,9.18 €
ST1075,IT0306,20190831,63,9.18 €
ST1075,IT0306,20190930,36,9.18 €
ST1075,IT0306,20191031,21,9.18 €
ST1075,IT0306,20191130,24,9.18 €
ST1075,IT0306,20191231,15,9.18 €
ST1075,IT0348,20181130,18,3.58 €
ST1075,IT0348,20181231,15,3.58 €
ST1075,IT0349,20180131,18,13.98 €
ST1075,IT0349,20180228,12,13.98 €
ST1075,IT0349,20180331,3,13.98 €
ST1075,IT0349,20180430,6,13.98 €
ST1075,IT0349,20180531,15,9.78 €
ST1075,IT0349,20180630,9,6.98 €
ST1075,IT0349,20181130,3,13.98 €
ST1075,IT0349,20181231,54,10.10 €
ST1075,IT0349,20190131,9,13.98 €
ST1075,IT0349,20190228,48,10.49 €
ST1075,IT0349,20190331,24,9.98 €
ST1075,IT0349,20190430,3,9.98 €
ST1075,IT0349,20190531,6,9.98 €
ST1075,IT0349,20190630,6,9.98 €
ST1075,IT0352,20180131,6,5.98 €
ST1075,IT0352,20180228,36,5.48 €
ST1075,IT0352,20180331,18,5.98 €
ST1075,IT0352,20180430,9,5.98 €
ST1075,IT0352,20180531,15,5.98 €
ST1075,IT0352,20180630,51,5.98 €
ST1075,IT0352,20180731,27,5.98 €
ST1075,IT0352,20180831,33,5.98 €
ST1075,IT0352,20180930,33,5.98 €
ST1075,IT0352,20181031,30,5.98 €
ST1075,IT0352,20181130,18,5.98 €
ST1075,IT0352,20181231,63,4.94 €
ST1075,IT0352,20190131,3,5.98 €
ST1075,IT0352,20190228,33,5.15 €
ST1075,IT0352,20190331,3,5.98 €
ST1075,IT0352,20190430,9,5.98 €
ST1075,IT0352,20190531,18,5.98 €
ST1075,IT0352,20190630,36,5.15 €
ST1075,IT0352,20190731,27,5.98 €
ST1075,IT0352,20190831,39,5.98 €
ST1075,IT0352,20190930,18,5.98 €
ST1075,IT0353,20181130,3,5.98 €
ST1075,IT0353,20181231,27,4.91 €
ST1075,IT0845,20191231,30,4.38 €
ST1075,IT0854,20191231,27,4.38 €
ST1075,IT0867,20191130,12,13.98 €
ST1075,IT0867,20191231,57,11.77 €
ST0500,IT0451,20181030,39,13.98 €
ST0500,IT0451,20181027,33,13.98 €
ST0500,IT0451,20181017,30,13.98 €
ST0500,IT0451,20181031,30,13.98 €
ST0500,IT0451,20181014,24,13.98 €
ST0500,IT0451,20181015,24,13.98 €
ST0500,IT0451,20181019,21,13.98 €
ST0500,IT0451,20181021,21,13.98 €
ST0500,IT0451,20181028,21,13.98 €
ST0500,IT0451,20181012,18,13.98 €
ST0500,IT0451,20181016,18,13.98 €
ST0500,IT0451,20181020,18,13.98 €
ST0500,IT0451,20181022,18,13.98 €
ST0500,IT0451,20181023,18,13.98 €
ST0500,IT0451,20181024,15,13.98 €
ST0500,IT0451,20181013,9,13.98 €
ST0500,IT0451,20181026,9,13.98 €
ST0500,IT0451,20181018,6,13.98 €
ST0500,IT0451,20181025,6,13.98 €
ST0500,IT0451,20181029,6,13.98 €
ST0500,IT0451,20181128,168,10.38 €
ST0500,IT0451,20181129,159,10.38 €
ST0500,IT0451,20181130,132,10.38 €
ST0500,IT0451,20181127,87,10.38 €
ST0500,IT0451,20181126,48,13.98 €
ST0500,IT0451,20181124,42,13.98 €
ST0500,IT0451,20181125,39,13.98 €
ST0500,IT0451,20181111,27,13.98 €
ST0500,IT0451,20181104,24,13.98 €
ST0500,IT0451,20181110,24,13.98 €
ST0500,IT0451,20181113,21,13.98 €
ST0500,IT0451,20181101,18,13.98 €
ST0500,IT0451,20181105,18,13.98 €
ST0500,IT0451,20181108,18,13.98 €
ST0500,IT0451,20181109,15,13.98 €
ST0500,IT0451,20181112,15,13.98 €
ST0500,IT0451,20181117,15,13.98 €
ST0500,IT0451,20181114,12,13.98 €
ST0500,IT0451,20181115,12,13.98 €
ST0500,IT0451,20181118,12,13.98 €
ST0500,IT0451,20181119,12,13.98 €
ST0500,IT0451,20181122,12,13.98 €
ST0500,IT0451,20181123,12,13.98 €
ST0500,IT0451,20181106,9,13.98 €
ST0500,IT0451,20181107,9,13.98 €
ST0500,IT0451,20181116,9,13.98 €
ST0500,IT0451,20181121,9,13.98 €
ST0500,IT0451,20181120,6,13.98 €
ST0500,IT0451,20181102,3,13.98 €
ST0500,IT0451,20181103,3,13.98 €
ST0500,IT0451,20181201,138,10.38 €
ST0500,IT0451,20181214,87,13.98 €
ST0500,IT0451,20181220,87,13.98 €
ST0500,IT0451,20181221,87,13.98 €
ST0500,IT0451,20181202,78,10.38 €
ST0500,IT0451,20181219,69,13.98 €
ST0500,IT0451,20181222,51,13.98 €
ST0500,IT0451,20181218,45,13.98 €
ST0500,IT0451,20181210,39,10.49 €
ST0500,IT0451,20181211,36,13.98 €
ST0500,IT0451,20181217,33,13.98 €
ST0500,IT0451,20181213,30,13.98 €
ST0500,IT0451,20181215,30,13.98 €
ST0500,IT0451,20181216,30,13.98 €
ST0500,IT0451,20181212,27,13.98 €
ST0500,IT0451,20181203,27,10.38 €
ST0500,IT0451,20181209,24,10.49 €
ST0500,IT0451,20181206,3,13.98 €
ST0500,IT0451,20191026,27,13.98 €
ST0500,IT0451,20191024,21,13.98 €
ST0500,IT0451,20191027,21,13.98 €
ST0500,IT0451,20191031,21,13.98 €
ST0500,IT0451,20191028,18,13.98 €
ST0500,IT0451,20191030,18,13.98 €
ST0500,IT0451,20191017,9,13.98 €
ST0500,IT0451,20191020,9,13.98 €
ST0500,IT0451,20191022,9,13.98 €
ST0500,IT0451,20191023,9,13.98 €
ST0500,IT0451,20191025,9,13.98 €
ST0500,IT0451,20191021,6,13.98 €
ST0500,IT0451,20191029,6,13.98 €
ST0500,IT0451,20191018,3,13.98 €
ST0500,IT0451,20191019,3,13.98 €
ST0500,IT0451,20191114,87,13.98 €
ST0500,IT0451,20191109,72,13.98 €
ST0500,IT0451,20191122,45,13.98 €
ST0500,IT0451,20191108,42,13.98 €
ST0500,IT0451,20191116,42,13.98 €
ST0500,IT0451,20191110,36,13.98 €
ST0500,IT0451,20191125,36,13.98 €
ST0500,IT0451,20191102,33,13.98 €
ST0500,IT0451,20191112,33,13.98 €
ST0500,IT0451,20191103,30,13.98 €
ST0500,IT0451,20191107,30,13.98 €
ST0500,IT0451,20191113,30,13.98 €
ST0500,IT0451,20191117,30,13.98 €
ST0500,IT0451,20191123,30,13.98 €
ST0500,IT0451,20191115,24,13.98 €
ST0500,IT0451,20191129,24,13.98 €
ST0500,IT0451,20191111,21,13.98 €
ST0500,IT0451,20191124,21,13.98 €
ST0500,IT0451,20191119,18,13.98 €
ST0500,IT0451,20191126,18,13.98 €
ST0500,IT0451,20191104,12,13.98 €
ST0500,IT0451,20191105,12,13.98 €
ST0500,IT0451,20191106,12,13.98 €
ST0500,IT0451,20191118,12,13.98 €
ST0500,IT0451,20191127,12,13.98 €
ST0500,IT0451,20191128,12,13.98 €
ST0500,IT0451,20191121,9,13.98 €
ST0500,IT0451,20191101,6,13.98 €
ST0500,IT0451,20191130,6,13.98 €
ST0500,IT0451,20191120,3,13.98 €
ST0500,IT0451,20191222,219,13.98 €
